date,population,admission,release
2020-11-05,121016.18222680899,2267.1937550307202,2601.289982336895
2020-11-06,121012.13361855043,2597.241374078339,2646.129725926639
2020-11-07,120995.50808721497,2630.4849638219293,1164.193828490742
2020-11-08,121738.25755587945,1906.9432971552626,1149.3938284907417
2020-11-09,122214.80702454399,1617.150148275157,2769.4019836856405
2020-11-10,121759.9859272599,2315.4899773106326,2750.449963483621
2020-11-11,121565.88705219803,2556.351088421743,1360.9499634836213
2020-11-12,122056.78817713613,1851.8510884217437,2666.699963483621
2020-11-13,121768.6893020743,2379.0510884217433,2706.749963483621
2020-11-14,121610.95709367903,2549.0177550884105,1203.2499634836213
2020-11-15,122187.72488528384,1780.0177550884105,1105.4999634836213
2020-11-16,122628.11767688864,1545.2260884217437,2901.8332968169543
2020-11-17,121915.0771351601,2188.79275508841,2669.8332968169543
2020-11-18,121625.03659343155,2379.79275508841,2549.3332968169548
2020-11-19,121290.496051703,2209.9420904491794,2826.347909515778
2020-11-20,121074.5431430621,2608.5385415447226,2567.370238064422
2020-11-21,120974.15084048177,2465.4779354841166,1206.6010072951913
2020-11-22,121615.5918712348,1850.8112688174504,1124.3702380644222
2020-11-23,122056.03290198786,1552.128341988182,2828.054878744821
2020-11-24,121560.62228032823,2252.1914268965415,2772.743557990104
2020-11-25,120974.60002344848,2182.6983682938403,2640.6663831408364
2020-11-26,120320.71023857566,1986.7765982680012,978.1663831408364
2020-11-27,120668.32045370285,1325.7765982680016,1534.9997164741696
2020-11-28,121627.18066883,2492.9265982680013,766.3777448785138
2020-11-29,122040.24723316355,1184.391677633081,578.3251132995663
2020-11-30,122701.31379749703,1133.3916776330807,3090.8663845856436
2020-12-01,121575.56585506073,1958.5320785129688,2665.0410057977647
2020-12-02,121108.82586716986,2198.2655449339345,2534.617019311278
2020-12-03,120969.77732072044,2321.8323881053793,2544.0723564233645
2020-12-04,120639.73727867258,2244.8824639929376,2674.7501506558538
2020-12-05,120561.75748533824,2559.380370076634,1164.2166448924374
2020-12-06,121122.55546978173,1725.014629335893,1071.0916448924374
2020-12-07,121680.97845422516,1628.5297808510445,2869.0386145894063
2020-12-08,121002.39840836561,2190.4585687298327,2685.581525037168
2020-12-09,120549.82769086423,2233.010807535803,2614.303093664619
2020-12-10,120196.66285571578,2261.638258516195,2731.803093664619
2020-12-11,119888.4980205674,2423.638258516195,2495.580871442397
2020-12-12,119677.16651875226,2284.9160362939724,1200.4415857281112
2020-12-13,120205.76477884199,1729.839845817782,1042.3665857281112
2020-12-14,120623.48803893165,1459.4231791511154,2805.8249190614447
2020-12-15,119910.25296568798,2096.589845817782,2782.3249190614447
2020-12-16,119306.01789244427,2179.589845817782,3426.6129625397048
2020-12-17,117947.9847422776,2033.4818997592643,2901.4058404564225
2020-12-18,117341.71179747563,2292.1718566934546,2790.445883746466
2020-12-19,116988.0979435828,2437.769529853628,1163.416717079799
2020-12-20,117671.78408968993,1847.102863186961,1118.5278281909102
2020-12-21,118299.47023579714,1745.4639742980723,3035.444036982119
